Date,Vegetable,Wholesale Price,Retail Min,Retail Max,Mall Min,Mall Max,Units
2022-01-10,Amaranth Leaves,18,21,23,22,30,1kg
2022-01-10,Amla,80,92,102,96,132,1kg
2022-01-10,Ash gourd,23,26,29,28,38,1kg
2022-01-10,Baby Corn,55,63,70,66,91,1kg
2022-01-10,Banana Flower,14,16,18,17,23,1kg
2022-01-10,Capsicum,48,55,61,58,79,1kg
2022-01-10,Bitter Gourd,58,67,74,70,96,1kg
2022-01-10,Bottle Gourd,26,30,33,31,43,1kg
2022-01-10,Butter Beans,41,47,52,49,68,1kg
2022-01-10,Broad Beans,60,69,76,72,99,1kg
2022-01-10,Cabbage,42,48,53,50,69,1kg
2022-01-10,Carrot,71,82,90,85,117,1kg
2022-01-10,Cauliflower,43,49,55,52,71,1kg
2022-01-10,Cluster beans,40,46,51,48,66,1kg
2022-01-10,Coconut,35,40,44,42,58,1kg
2022-01-10,Colocasia Leaves,14,16,18,17,23,1kg
2022-01-10,Colocasia,27,31,34,32,45,1kg
2022-01-10,Coriander Leaves,9,10,11,11,15,1kg
2022-01-10,Corn,36,41,46,43,59,1kg
2022-01-10,Cucumber,23,26,29,28,38,1kg
2022-01-10,Curry Leaves,42,48,53,50,69,1kg
2022-01-10,Dill Leaves,13,15,17,16,21,1kg
2022-01-10,Drumsticks,246,283,312,295,406,1kg
2022-01-10,Brinjal,50,58,64,60,83,1kg
2022-01-10,Brinjal,96,110,122,115,158,1kg
2022-01-10,Elephant Yam,24,28,30,29,40,1kg
2022-01-10,Fenugreek Leaves,15,17,19,18,25,1kg
2022-01-10,French Beans,34,39,43,41,56,1kg
2022-01-10,Garlic,75,86,95,90,124,1kg
2022-01-10,Ginger,47,54,60,56,78,1kg
2022-01-10,Onion Green,39,45,50,47,64,1kg
2022-01-10,Green Peas,53,61,67,64,87,1kg
2022-01-10,Ivy Gourd,35,40,44,42,58,1kg
2022-01-10,Lemon,44,51,56,53,73,1kg
2022-01-10,Mango Raw,82,94,104,98,135,1kg
2022-01-10,Mint Leaves,6,7,8,7,10,1kg
2022-01-10,Mushroom,88,101,112,106,145,1kg
2022-01-10,Mustard Leaves,17,20,22,20,28,1kg
2022-01-10,Ladies Finger,54,62,69,65,89,1kg
2022-01-10,Pumpkin,22,25,28,26,36,1kg
2022-01-10,Radish,36,41,46,43,59,1kg
2022-01-10,Ridge Gourd,39,45,50,47,64,1kg
2022-01-10,Shallot,30,35,38,36,50,1kg
2022-01-10,Snake Gourd,34,39,43,41,56,1kg
2022-01-10,Sorrel Leaves,11,13,14,13,18,1kg
2022-01-10,Spinach,11,13,14,13,18,1kg
2022-01-10,Sweet Potato,45,52,57,54,74,1kg
2022-01-11,Onion Big,35,40,44,42,58,1kg
2022-01-11,Onion Small,61,70,77,73,101,1kg
2022-01-11,Tomato,33,38,42,40,54,1kg
2022-01-11,Green Chilli,78,90,99,94,129,1kg
2022-01-11,Beetroot,69,79,88,83,114,1kg
2022-01-11,Potato,23,26,29,28,38,1kg
2022-01-11,Raw Banana,4,5,5,5,7,1kg
2022-01-11,Amaranth Leaves,17,20,22,20,28,1kg
2022-01-11,Amla,70,81,89,84,116,1kg
2022-01-11,Ash gourd,25,29,32,30,41,1kg
2022-01-11,Baby Corn,52,60,66,62,86,1kg
2022-01-11,Banana Flower,19,22,24,23,31,1kg
2022-01-11,Capsicum,48,55,61,58,79,1kg
2022-01-11,Bitter Gourd,59,68,75,71,97,1kg
2022-01-11,Bottle Gourd,26,30,33,31,43,1kg
2022-01-11,Butter Beans,46,53,58,55,76,1kg
2022-01-11,Broad Beans,66,76,84,79,109,1kg
2022-01-11,Cabbage,48,55,61,58,79,1kg
2022-01-11,Carrot,66,76,84,79,109,1kg
2022-01-11,Cauliflower,40,46,51,48,66,1kg
2022-01-11,Cluster beans,41,47,52,49,68,1kg
2022-01-11,Coconut,32,37,41,38,53,1kg
2022-01-11,Colocasia Leaves,15,17,19,18,25,1kg
2022-01-11,Colocasia,24,28,30,29,40,1kg
2022-01-11,Coriander Leaves,11,13,14,13,18,1kg
2022-01-11,Corn,37,43,47,44,61,1kg
2022-01-11,Cucumber,20,23,25,24,33,1kg
2022-01-11,Curry Leaves,40,46,51,48,66,1kg
2022-01-11,Dill Leaves,15,17,19,18,25,1kg
2022-01-11,Drumsticks,244,281,310,293,403,1kg
2022-01-11,Brinjal,50,58,64,60,83,1kg
2022-01-11,Brinjal,89,102,113,107,147,1kg
2022-01-11,Elephant Yam,29,33,37,35,48,1kg
2022-01-11,Fenugreek Leaves,12,14,15,14,20,1kg
2022-01-11,French Beans,38,44,48,46,63,1kg
2022-01-11,Garlic,62,71,79,74,102,1kg
2022-01-11,Ginger,44,51,56,53,73,1kg
2022-01-11,Onion Green,39,45,50,47,64,1kg
2022-01-11,Green Peas,56,64,71,67,92,1kg
2022-01-11,Ivy Gourd,29,33,37,35,48,1kg
2022-01-11,Lemon,39,45,50,47,64,1kg
2022-01-11,Mango Raw,76,87,97,91,125,1kg
2022-01-11,Mint Leaves,10,12,13,12,17,1kg
2022-01-11,Mushroom,79,91,100,95,130,1kg
2022-01-11,Mustard Leaves,16,18,20,19,26,1kg
2022-01-11,Ladies Finger,60,69,76,72,99,1kg
2022-01-11,Pumpkin,24,28,30,29,40,1kg
2022-01-11,Radish,38,44,48,46,63,1kg
2022-01-11,Ridge Gourd,31,36,39,37,51,1kg
2022-01-11,Shallot,35,40,44,42,58,1kg
2022-01-11,Snake Gourd,36,41,46,43,59,1kg
2022-01-11,Sorrel Leaves,10,12,13,12,17,1kg
2022-01-11,Spinach,13,15,17,16,21,1kg
2022-01-11,Sweet Potato,42,48,53,50,69,1kg
2022-01-12,Onion Big,35,40,44,42,58,1kg
2022-01-12,Onion Small,61,70,77,73,101,1kg
2022-01-12,Tomato,33,38,42,40,54,1kg
2022-01-12,Green Chilli,78,90,99,94,129,1kg
2022-01-12,Beetroot,69,79,88,83,114,1kg
2022-01-12,Potato,23,26,29,28,38,1kg
2022-01-12,Raw Banana,4,5,5,5,7,1kg
2022-01-12,Amaranth Leaves,17,20,22,20,28,1kg
2022-01-12,Amla,70,81,89,84,116,1kg
2022-01-12,Ash gourd,25,29,32,30,41,1kg
2022-01-12,Baby Corn,52,60,66,62,86,1kg
2022-01-12,Banana Flower,19,22,24,23,31,1kg
2022-01-12,Capsicum,48,55,61,58,79,1kg
2022-01-12,Bitter Gourd,59,68,75,71,97,1kg
2022-01-12,Bottle Gourd,26,30,33,31,43,1kg
2022-01-12,Butter Beans,46,53,58,55,76,1kg
2022-01-12,Broad Beans,66,76,84,79,109,1kg
2022-01-12,Cabbage,48,55,61,58,79,1kg
2022-01-12,Carrot,66,76,84,79,109,1kg
2022-01-12,Cauliflower,40,46,51,48,66,1kg
2022-01-12,Cluster beans,41,47,52,49,68,1kg
2022-01-12,Coconut,32,37,41,38,53,1kg
2022-01-12,Colocasia Leaves,15,17,19,18,25,1kg
2022-01-12,Colocasia,24,28,30,29,40,1kg
2022-01-12,Coriander Leaves,11,13,14,13,18,1kg
2022-01-12,Corn,37,43,47,44,61,1kg
2022-01-12,Cucumber,20,23,25,24,33,1kg
2022-01-12,Curry Leaves,40,46,51,48,66,1kg
2022-01-12,Dill Leaves,15,17,19,18,25,1kg
2022-01-12,Drumsticks,244,281,310,293,403,1kg
2022-01-12,Brinjal,50,58,64,60,83,1kg
2022-01-12,Brinjal,89,102,113,107,147,1kg
2022-01-12,Elephant Yam,29,33,37,35,48,1kg
2022-01-12,Fenugreek Leaves,12,14,15,14,20,1kg
2022-01-12,French Beans,38,44,48,46,63,1kg
2022-01-12,Garlic,62,71,79,74,102,1kg
2022-01-12,Ginger,44,51,56,53,73,1kg
2022-01-12,Onion Green,39,45,50,47,64,1kg
2022-01-12,Green Peas,56,64,71,67,92,1kg
2022-01-12,Ivy Gourd,29,33,37,35,48,1kg
2022-01-12,Lemon,39,45,50,47,64,1kg
2022-01-12,Mango Raw,76,87,97,91,125,1kg
2022-01-12,Mint Leaves,10,12,13,12,17,1kg
2022-01-12,Mushroom,79,91,100,95,130,1kg
2022-01-12,Mustard Leaves,16,18,20,19,26,1kg
2022-01-12,Ladies Finger,60,69,76,72,99,1kg
2022-01-12,Pumpkin,24,28,30,29,40,1kg
2022-01-12,Radish,38,44,48,46,63,1kg
2022-01-12,Ridge Gourd,31,36,39,37,51,1kg
2022-01-12,Shallot,35,40,44,42,58,1kg
2022-01-12,Snake Gourd,36,41,46,43,59,1kg
2022-01-12,Sorrel Leaves,10,12,13,12,17,1kg
2022-01-12,Spinach,13,15,17,16,21,1kg
2022-01-12,Sweet Potato,42,48,53,50,69,1kg
2022-01-13,Onion Big,35,40,44,42,58,1kg
2022-01-13,Onion Small,61,70,77,73,101,1kg
2022-01-13,Tomato,33,38,42,40,54,1kg
2022-01-13,Green Chilli,78,90,99,94,129,1kg
2022-01-13,Beetroot,69,79,88,83,114,1kg
2022-01-13,Potato,23,26,29,28,38,1kg
2022-01-13,Raw Banana,4,5,5,5,7,1kg
2022-01-13,Amaranth Leaves,17,20,22,20,28,1kg
2022-01-13,Amla,70,81,89,84,116,1kg
2022-01-13,Ash gourd,25,29,32,30,41,1kg
2022-01-13,Baby Corn,52,60,66,62,86,1kg
2022-01-13,Banana Flower,19,22,24,23,31,1kg
2022-01-13,Capsicum,48,55,61,58,79,1kg
2022-01-13,Bitter Gourd,59,68,75,71,97,1kg
2022-01-13,Bottle Gourd,26,30,33,31,43,1kg
2022-01-13,Butter Beans,46,53,58,55,76,1kg
2022-01-13,Broad Beans,66,76,84,79,109,1kg
2022-01-13,Cabbage,48,55,61,58,79,1kg
2022-01-13,Carrot,66,76,84,79,109,1kg
2022-01-13,Cauliflower,40,46,51,48,66,1kg
2022-01-13,Cluster beans,41,47,52,49,68,1kg
2022-01-13,Coconut,32,37,41,38,53,1kg
2022-01-13,Colocasia Leaves,15,17,19,18,25,1kg
2022-01-13,Colocasia,24,28,30,29,40,1kg
2022-01-13,Coriander Leaves,11,13,14,13,18,1kg
2022-01-13,Corn,37,43,47,44,61,1kg
2022-01-13,Cucumber,20,23,25,24,33,1kg
2022-01-13,Curry Leaves,40,46,51,48,66,1kg
2022-01-13,Dill Leaves,15,17,19,18,25,1kg
2022-01-13,Drumsticks,244,281,310,293,403,1kg
2022-01-13,Brinjal,50,58,64,60,83,1kg
2022-01-13,Brinjal,89,102,113,107,147,1kg
2022-01-13,Elephant Yam,29,33,37,35,48,1kg
2022-01-13,Fenugreek Leaves,12,14,15,14,20,1kg
2022-01-13,French Beans,38,44,48,46,63,1kg
2022-01-13,Garlic,62,71,79,74,102,1kg
2022-01-13,Ginger,44,51,56,53,73,1kg
2022-01-13,Onion Green,39,45,50,47,64,1kg
2022-01-13,Green Peas,56,64,71,67,92,1kg
2022-01-13,Ivy Gourd,29,33,37,35,48,1kg
2022-01-13,Lemon,39,45,50,47,64,1kg
2022-01-13,Mango Raw,76,87,97,91,125,1kg
2022-01-13,Mint Leaves,10,12,13,12,17,1kg
2022-01-13,Mushroom,79,91,100,95,130,1kg
2022-01-13,Mustard Leaves,16,18,20,19,26,1kg
2022-01-13,Ladies Finger,60,69,76,72,99,1kg
2022-01-13,Pumpkin,24,28,30,29,40,1kg
2022-01-13,Radish,38,44,48,46,63,1kg
2022-01-13,Ridge Gourd,31,36,39,37,51,1kg
2022-01-13,Shallot,35,40,44,42,58,1kg
2022-01-13,Snake Gourd,36,41,46,43,59,1kg
2022-01-13,Sorrel Leaves,10,12,13,12,17,1kg
2022-01-13,Spinach,13,15,17,16,21,1kg
2022-01-13,Sweet Potato,42,48,53,50,69,1kg
2022-01-14,Onion Big,31,36,39,37,51,1kg
2022-01-14,Onion Small,62,71,79,74,102,1kg
2022-01-14,Tomato,35,40,44,42,58,1kg
2022-01-14,Green Chilli,48,55,61,58,79,1kg
2022-01-14,Beetroot,61,70,77,73,101,1kg
2022-01-14,Potato,27,31,34,32,45,1kg
2022-01-14,Raw Banana,5,6,6,6,8,1kg
2022-01-14,Amaranth Leaves,13,15,17,16,21,1kg
2022-01-14,Amla,60,69,76,72,99,1kg
2022-01-14,Ash gourd,20,23,25,24,33,1kg
2022-01-14,Baby Corn,64,74,81,77,106,1kg
2022-01-14,Banana Flower,18,21,23,22,30,1kg
2022-01-14,Capsicum,42,48,53,50,69,1kg
2022-01-14,Bitter Gourd,48,55,61,58,79,1kg
2022-01-14,Bottle Gourd,26,30,33,31,43,1kg
2022-01-14,Butter Beans,48,55,61,58,79,1kg
2022-01-14,Broad Beans,30,35,38,36,50,1kg
2022-01-14,Cabbage,33,38,42,40,54,1kg
2022-01-14,Carrot,69,79,88,83,114,1kg
2022-01-14,Cauliflower,44,51,56,53,73,1kg
2022-01-14,Cluster beans,42,48,53,50,69,1kg
2022-01-14,Coconut,35,40,44,42,58,1kg
2022-01-14,Colocasia Leaves,11,13,14,13,18,1kg
2022-01-14,Colocasia,27,31,34,32,45,1kg
2022-01-14,Coriander Leaves,12,14,15,14,20,1kg
2022-01-14,Corn,34,39,43,41,56,1kg
2022-01-14,Cucumber,17,20,22,20,28,1kg
2022-01-14,Curry Leaves,40,46,51,48,66,1kg
2022-01-14,Dill Leaves,13,15,17,16,21,1kg
2022-01-14,Drumsticks,120,138,152,144,198,1kg
2022-01-14,Brinjal,38,44,48,46,63,1kg
2022-01-14,Brinjal,82,94,104,98,135,1kg
2022-01-14,Elephant Yam,26,30,33,31,43,1kg
2022-01-14,Fenugreek Leaves,14,16,18,17,23,1kg
2022-01-14,French Beans,34,39,43,41,56,1kg
2022-01-14,Garlic,65,75,83,78,107,1kg
2022-01-14,Ginger,46,53,58,55,76,1kg
2022-01-14,Onion Green,40,46,51,48,66,1kg
2022-01-14,Green Peas,53,61,67,64,87,1kg
2022-01-14,Ivy Gourd,34,39,43,41,56,1kg
2022-01-14,Lemon,43,49,55,52,71,1kg
2022-01-14,Mango Raw,77,89,98,92,127,1kg
2022-01-14,Mint Leaves,10,12,13,12,17,1kg
2022-01-14,Mushroom,73,84,93,88,120,1kg
2022-01-14,Mustard Leaves,20,23,25,24,33,1kg
2022-01-14,Ladies Finger,56,64,71,67,92,1kg
2022-01-14,Pumpkin,27,31,34,32,45,1kg
2022-01-14,Radish,22,25,28,26,36,1kg
2022-01-14,Ridge Gourd,34,39,43,41,56,1kg
2022-01-14,Shallot,33,38,42,40,54,1kg
2022-01-14,Snake Gourd,43,49,55,52,71,1kg
2022-01-14,Sorrel Leaves,11,13,14,13,18,1kg
2022-01-14,Spinach,15,17,19,18,25,1kg
2022-01-14,Sweet Potato,41,47,52,49,68,1kg
2022-01-15,Onion Big,31,36,39,37,51,1kg
2022-01-15,Onion Small,62,71,79,74,102,1kg
2022-01-15,Tomato,35,40,44,42,58,1kg
2022-01-15,Green Chilli,48,55,61,58,79,1kg
2022-01-15,Beetroot,61,70,77,73,101,1kg
2022-01-15,Potato,27,31,34,32,45,1kg
2022-01-15,Raw Banana,5,6,6,6,8,1kg
2022-01-15,Amaranth Leaves,13,15,17,16,21,1kg
2022-01-15,Amla,60,69,76,72,99,1kg
2022-01-15,Ash gourd,20,23,25,24,33,1kg
2022-01-15,Baby Corn,64,74,81,77,106,1kg
2022-01-15,Banana Flower,18,21,23,22,30,1kg
2022-01-15,Capsicum,42,48,53,50,69,1kg
2022-01-15,Bitter Gourd,48,55,61,58,79,1kg
2022-01-15,Bottle Gourd,26,30,33,31,43,1kg
2022-01-15,Butter Beans,48,55,61,58,79,1kg
2022-01-15,Broad Beans,30,35,38,36,50,1kg
2022-01-15,Cabbage,33,38,42,40,54,1kg
2022-01-15,Carrot,69,79,88,83,114,1kg
2022-01-15,Cauliflower,44,51,56,53,73,1kg
2022-01-15,Cluster beans,42,48,53,50,69,1kg
2022-01-15,Coconut,35,40,44,42,58,1kg
2022-01-15,Colocasia Leaves,11,13,14,13,18,1kg
2022-01-15,Colocasia,27,31,34,32,45,1kg
2022-01-15,Coriander Leaves,12,14,15,14,20,1kg
2022-01-15,Corn,34,39,43,41,56,1kg
2022-01-15,Cucumber,17,20,22,20,28,1kg
2022-01-15,Curry Leaves,40,46,51,48,66,1kg
2022-01-15,Dill Leaves,13,15,17,16,21,1kg
2022-01-15,Drumsticks,120,138,152,144,198,1kg
2022-01-15,Brinjal,38,44,48,46,63,1kg
2022-01-15,Brinjal,82,94,104,98,135,1kg
2022-01-15,Elephant Yam,26,30,33,31,43,1kg
2022-01-15,Fenugreek Leaves,14,16,18,17,23,1kg
2022-01-15,French Beans,34,39,43,41,56,1kg
2022-01-15,Garlic,65,75,83,78,107,1kg
2022-01-15,Ginger,46,53,58,55,76,1kg
2022-01-15,Onion Green,40,46,51,48,66,1kg
2022-01-15,Green Peas,53,61,67,64,87,1kg
2022-01-15,Ivy Gourd,34,39,43,41,56,1kg
2022-01-15,Lemon,43,49,55,52,71,1kg
2022-01-15,Mango Raw,77,89,98,92,127,1kg
2022-01-15,Mint Leaves,10,12,13,12,17,1kg
2022-01-15,Mushroom,73,84,93,88,120,1kg
2022-01-15,Mustard Leaves,20,23,25,24,33,1kg
2022-01-15,Ladies Finger,56,64,71,67,92,1kg
2022-01-15,Pumpkin,27,31,34,32,45,1kg
2022-01-15,Radish,22,25,28,26,36,1kg
2022-01-15,Ridge Gourd,34,39,43,41,56,1kg
2022-01-15,Shallot,33,38,42,40,54,1kg
2022-01-15,Snake Gourd,43,49,55,52,71,1kg
2022-01-15,Sorrel Leaves,11,13,14,13,18,1kg
2022-01-15,Spinach,15,17,19,18,25,1kg
2022-01-15,Sweet Potato,41,47,52,49,68,1kg
2022-01-16,Onion Big,31,36,39,37,51,1kg
2022-01-16,Onion Small,62,71,79,74,102,1kg
2022-01-16,Tomato,35,40,44,42,58,1kg
2022-01-16,Green Chilli,48,55,61,58,79,1kg
2022-01-16,Beetroot,61,70,77,73,101,1kg
2022-01-16,Potato,27,31,34,32,45,1kg
2022-01-16,Raw Banana,5,6,6,6,8,1kg
2022-01-16,Amaranth Leaves,13,15,17,16,21,1kg
2022-01-16,Amla,60,69,76,72,99,1kg
2022-01-16,Ash gourd,20,23,25,24,33,1kg
2022-01-16,Baby Corn,64,74,81,77,106,1kg
2022-01-16,Banana Flower,18,21,23,22,30,1kg
2022-01-16,Capsicum,42,48,53,50,69,1kg
2022-01-16,Bitter Gourd,48,55,61,58,79,1kg
2022-01-16,Bottle Gourd,26,30,33,31,43,1kg
2022-01-16,Butter Beans,48,55,61,58,79,1kg
2022-01-16,Broad Beans,30,35,38,36,50,1kg
2022-01-16,Cabbage,33,38,42,40,54,1kg
2022-01-16,Carrot,69,79,88,83,114,1kg
2022-01-16,Cauliflower,44,51,56,53,73,1kg
2022-01-16,Cluster beans,42,48,53,50,69,1kg
2022-01-16,Coconut,35,40,44,42,58,1kg
2022-01-16,Colocasia Leaves,11,13,14,13,18,1kg
2022-01-16,Colocasia,27,31,34,32,45,1kg
2022-01-16,Coriander Leaves,12,14,15,14,20,1kg
2022-01-16,Corn,34,39,43,41,56,1kg
2022-01-16,Cucumber,17,20,22,20,28,1kg
2022-01-16,Curry Leaves,40,46,51,48,66,1kg
2022-01-16,Dill Leaves,13,15,17,16,21,1kg
2022-01-16,Drumsticks,120,138,152,144,198,1kg
2022-01-16,Brinjal,38,44,48,46,63,1kg
2022-01-16,Brinjal,82,94,104,98,135,1kg
2022-01-16,Elephant Yam,26,30,33,31,43,1kg
2022-01-16,Fenugreek Leaves,14,16,18,17,23,1kg
2022-01-16,French Beans,34,39,43,41,56,1kg
2022-01-16,Garlic,65,75,83,78,107,1kg
2022-01-16,Ginger,46,53,58,55,76,1kg
2022-01-16,Onion Green,40,46,51,48,66,1kg
2022-01-16,Green Peas,53,61,67,64,87,1kg
2022-01-16,Ivy Gourd,34,39,43,41,56,1kg
2022-01-16,Lemon,43,49,55,52,71,1kg
2022-01-16,Mango Raw,77,89,98,92,127,1kg
2022-01-16,Mint Leaves,10,12,13,12,17,1kg
2022-01-16,Mushroom,73,84,93,88,120,1kg
2022-01-16,Mustard Leaves,20,23,25,24,33,1kg
2022-01-16,Ladies Finger,56,64,71,67,92,1kg
2022-01-16,Pumpkin,27,31,34,32,45,1kg
2022-01-16,Radish,22,25,28,26,36,1kg
2022-01-16,Ridge Gourd,34,39,43,41,56,1kg
2022-01-16,Shallot,33,38,42,40,54,1kg
2022-01-16,Snake Gourd,43,49,55,52,71,1kg
2022-01-16,Sorrel Leaves,11,13,14,13,18,1kg
2022-01-16,Spinach,15,17,19,18,25,1kg
2022-01-16,Sweet Potato,41,47,52,49,68,1kg
2022-01-17,Onion Big,33,38,42,40,54,1kg
2022-01-17,Onion Small,61,70,77,73,101,1kg
2022-01-17,Tomato,35,40,44,42,58,1kg
2022-01-17,Green Chilli,50,58,64,60,83,1kg
2022-01-17,Beetroot,51,59,65,61,84,1kg
2022-01-17,Potato,28,32,36,34,46,1kg
2022-01-17,Raw Banana,7,8,9,8,12,1kg
2022-01-17,Amaranth Leaves,14,16,18,17,23,1kg
2022-01-17,Amla,60,69,76,72,99,1kg
2022-01-17,Ash gourd,21,24,27,25,35,1kg
2022-01-17,Baby Corn,57,66,72,68,94,1kg
2022-01-17,Banana Flower,20,23,25,24,33,1kg
2022-01-17,Capsicum,38,44,48,46,63,1kg
2022-01-17,Bitter Gourd,36,41,46,43,59,1kg
2022-01-17,Bottle Gourd,28,32,36,34,46,1kg
2022-01-17,Butter Beans,46,53,58,55,76,1kg
2022-01-17,Broad Beans,23,26,29,28,38,1kg
2022-01-17,Cabbage,32,37,41,38,53,1kg
2022-01-17,Carrot,66,76,84,79,109,1kg
2022-01-17,Cauliflower,44,51,56,53,73,1kg
2022-01-17,Cluster beans,40,46,51,48,66,1kg
2022-01-17,Coconut,33,38,42,40,54,1kg
2022-01-17,Colocasia Leaves,12,14,15,14,20,1kg
2022-01-17,Colocasia,22,25,28,26,36,1kg
2022-01-17,Coriander Leaves,12,14,15,14,20,1kg
2022-01-17,Corn,36,41,46,43,59,1kg
2022-01-17,Cucumber,17,20,22,20,28,1kg
2022-01-17,Curry Leaves,36,41,46,43,59,1kg
2022-01-17,Dill Leaves,18,21,23,22,30,1kg
2022-01-17,Drumsticks,150,173,191,180,248,1kg
2022-01-17,Brinjal,31,36,39,37,51,1kg
2022-01-17,Brinjal,61,70,77,73,101,1kg
2022-01-17,Elephant Yam,25,29,32,30,41,1kg
2022-01-17,Fenugreek Leaves,12,14,15,14,20,1kg
2022-01-17,French Beans,28,32,36,34,46,1kg
2022-01-17,Garlic,60,69,76,72,99,1kg
2022-01-17,Ginger,35,40,44,42,58,1kg
2022-01-17,Onion Green,39,45,50,47,64,1kg
2022-01-17,Green Peas,44,51,56,53,73,1kg
2022-01-17,Ivy Gourd,32,37,41,38,53,1kg
2022-01-17,Lemon,38,44,48,46,63,1kg
2022-01-17,Mango Raw,82,94,104,98,135,1kg
2022-01-17,Mint Leaves,10,12,13,12,17,1kg
2022-01-17,Mushroom,83,95,105,100,137,1kg
2022-01-17,Mustard Leaves,15,17,19,18,25,1kg
2022-01-17,Ladies Finger,55,63,70,66,91,1kg
2022-01-17,Pumpkin,25,29,32,30,41,1kg
2022-01-17,Radish,21,24,27,25,35,1kg
2022-01-17,Ridge Gourd,36,41,46,43,59,1kg
2022-01-17,Shallot,30,35,38,36,50,1kg
2022-01-17,Snake Gourd,33,38,42,40,54,1kg
2022-01-17,Sorrel Leaves,11,13,14,13,18,1kg
2022-01-17,Spinach,12,14,15,14,20,1kg
2022-01-17,Sweet Potato,38,44,48,46,63,1kg
2022-01-18,Onion Big,33,38,42,40,54,1kg
2022-01-18,Onion Small,61,70,77,73,101,1kg
2022-01-18,Tomato,35,40,44,42,58,1kg
2022-01-18,Green Chilli,50,58,64,60,83,1kg
2022-01-18,Beetroot,51,59,65,61,84,1kg
2022-01-18,Potato,28,32,36,34,46,1kg
2022-01-18,Raw Banana,7,8,9,8,12,1kg
2022-01-18,Amaranth Leaves,14,16,18,17,23,1kg
2022-01-18,Amla,60,69,76,72,99,1kg
2022-01-18,Ash gourd,21,24,27,25,35,1kg
2022-01-18,Baby Corn,57,66,72,68,94,1kg
2022-01-18,Banana Flower,20,23,25,24,33,1kg
2022-01-18,Capsicum,38,44,48,46,63,1kg
2022-01-18,Bitter Gourd,36,41,46,43,59,1kg
2022-01-18,Bottle Gourd,28,32,36,34,46,1kg
2022-01-18,Butter Beans,46,53,58,55,76,1kg
2022-01-18,Broad Beans,23,26,29,28,38,1kg
2022-01-18,Cabbage,32,37,41,38,53,1kg
2022-01-18,Carrot,66,76,84,79,109,1kg
2022-01-18,Cauliflower,44,51,56,53,73,1kg
2022-01-18,Cluster beans,40,46,51,48,66,1kg
2022-01-18,Coconut,33,38,42,40,54,1kg
2022-01-18,Colocasia Leaves,12,14,15,14,20,1kg
2022-01-18,Colocasia,22,25,28,26,36,1kg
2022-01-18,Coriander Leaves,12,14,15,14,20,1kg
2022-01-18,Corn,36,41,46,43,59,1kg
2022-01-18,Cucumber,17,20,22,20,28,1kg
2022-01-18,Curry Leaves,36,41,46,43,59,1kg
2022-01-18,Dill Leaves,18,21,23,22,30,1kg
2022-01-18,Drumsticks,150,173,191,180,248,1kg
2022-01-18,Brinjal,31,36,39,37,51,1kg
2022-01-18,Brinjal,61,70,77,73,101,1kg
2022-01-18,Elephant Yam,25,29,32,30,41,1kg
2022-01-18,Fenugreek Leaves,12,14,15,14,20,1kg
2022-01-18,French Beans,28,32,36,34,46,1kg
2022-01-18,Garlic,60,69,76,72,99,1kg
2022-01-18,Ginger,35,40,44,42,58,1kg
2022-01-18,Onion Green,39,45,50,47,64,1kg
2022-01-18,Green Peas,44,51,56,53,73,1kg
2022-01-18,Ivy Gourd,32,37,41,38,53,1kg
2022-01-18,Lemon,38,44,48,46,63,1kg
2022-01-18,Mango Raw,82,94,104,98,135,1kg
2022-01-18,Mint Leaves,10,12,13,12,17,1kg
2022-01-18,Mushroom,83,95,105,100,137,1kg
2022-01-18,Mustard Leaves,15,17,19,18,25,1kg
2022-01-18,Ladies Finger,55,63,70,66,91,1kg
2022-01-18,Pumpkin,25,29,32,30,41,1kg
2022-01-18,Radish,21,24,27,25,35,1kg
2022-01-18,Ridge Gourd,36,41,46,43,59,1kg
2022-01-18,Shallot,30,35,38,36,50,1kg
2022-01-18,Snake Gourd,33,38,42,40,54,1kg
2022-01-18,Sorrel Leaves,11,13,14,13,18,1kg
2022-01-18,Spinach,12,14,15,14,20,1kg
2022-01-18,Sweet Potato,38,44,48,46,63,1kg
2022-01-19,Onion Big,32,37,41,38,53,1kg
2022-01-19,Onion Small,65,75,83,78,107,1kg
2022-01-19,Tomato,35,40,44,42,58,1kg
2022-01-19,Green Chilli,48,55,61,58,79,1kg
2022-01-19,Beetroot,50,58,64,60,83,1kg
2022-01-19,Potato,30,35,38,36,50,1kg
2022-01-19,Raw Banana,6,7,8,7,10,1kg
2022-01-19,Amaranth Leaves,16,18,20,19,26,1kg
2022-01-19,Amla,50,58,64,60,83,1kg
2022-01-19,Ash gourd,22,25,28,26,36,1kg
2022-01-19,Baby Corn,51,59,65,61,84,1kg
2022-01-19,Banana Flower,17,20,22,20,28,1kg
2022-01-19,Capsicum,46,53,58,55,76,1kg
2022-01-19,Bitter Gourd,37,43,47,44,61,1kg
2022-01-19,Bottle Gourd,26,30,33,31,43,1kg
2022-01-19,Butter Beans,47,54,60,56,78,1kg
2022-01-19,Broad Beans,23,26,29,28,38,1kg
2022-01-19,Cabbage,31,36,39,37,51,1kg
2022-01-19,Carrot,65,75,83,78,107,1kg
2022-01-19,Cauliflower,40,46,51,48,66,1kg
2022-01-19,Cluster beans,40,46,51,48,66,1kg
2022-01-19,Coconut,36,41,46,43,59,1kg
